"TIME","Sender.ISO3","Receiver.ISO3","DONOR","RECIPIENT","Distance","Weight","ID","transactions"
1998,"FIN","DOM",18,340,"distant",7.53,1675,31
2021,"FIN","DZA",18,130,"distant",7.15,1676,30
2003,"FIN","ECU",18,440,"distant",13.14,1677,30
1996,"FIN","EGY",18,142,"distant",194.76,1678,34
2002,"FIN","ERI",18,271,"distant",17.09,1679,25
2006,"FIN","ETH",18,238,"distant",535.67,1680,34
1992,"FIN","FJI",18,832,"distant",1.53,1681,9
2011,"FIN","GAB",18,239,"distant",0.12,1682,6
2011,"FIN","GEO",18,612,"distant",47.78,1683,29
1991,"FIN","GHA",18,241,"distant",23.77,1684,34
1999,"FIN","GIN",18,243,"distant",4.14,1685,27
1997,"FIN","GMB",18,240,"distant",5.21,1686,28
2010,"FIN","GNB",18,244,"distant",3.66,1687,9
1997,"FIN","GNQ",18,245,"distant",0.03,1688,1
2011,"FIN","GRD",18,381,"distant",0.03,1689,1
1992,"FIN","GTM",18,347,"distant",18.92,1690,33
2002,"FIN","GUY",18,446,"distant",1.42,1691,19
2008,"FIN","HND",18,351,"distant",37.57,1692,27
2003,"FIN","HRV",18,62,"distant",5.94,1693,14
2017,"FIN","HTI",18,349,"distant",34.67,1694,27
1989,"FIN","IDN",18,738,"distant",93.03,1695,34
2015,"FIN","IND",18,645,"distant",93.49,1696,32
2003,"FIN","IRN",18,540,"distant",43.17,1697,29
1998,"FIN","IRQ",18,543,"distant",284.78,1698,33
2004,"FIN","ISR",18,546,"distant",1.01,1699,11
2007,"FIN","JAM",18,354,"distant",0.22,1700,8
1992,"FIN","JOR",18,549,"distant",20.34,1701,32
2018,"FIN","KAZ",18,613,"distant",2.39,1702,22
1991,"FIN","KEN",18,248,"distant",531.58,1703,34
1995,"FIN","KGZ",18,614,"distant",28.26,1704,27
2000,"FIN","KHM",18,728,"distant",85.19,1705,34
1989,"FIN","KOR",18,742,"distant",0.79,1706,6
1993,"FIN","KWT",18,552,"distant",0.39,1707,6
1996,"FIN","LAO",18,745,"distant",92.35,1708,30
1998,"FIN","LBN",18,555,"distant",46.86,1709,34
1996,"FIN","LBR",18,251,"distant",31.32,1710,32
2017,"FIN","LBY",18,133,"distant",8.71,1711,16
2021,"FIN","LCA",18,383,"distant",0.05,1712,2
2021,"FIN","LKA",18,640,"distant",134.1,1713,34
2011,"FIN","LSO",18,249,"distant",1.99,1714,16
1999,"FIN","MAR",18,136,"distant",9.5,1715,33
2016,"FIN","MDA",18,93,"distant",16.59,1716,25
2016,"FIN","MDG",18,252,"distant",5.42,1717,29
2001,"FIN","MDV",18,655,"distant",2.03,1718,12
2021,"FIN","MEX",18,358,"distant",33.02,1719,34
2017,"FIN","MKD",18,66,"distant",4.92,1720,20
2002,"FIN","MLI",18,255,"distant",12.06,1721,24
2018,"FIN","MMR",18,635,"distant",148.67,1722,30
2010,"FIN","MNE",18,65,"distant",1.47,1723,5
1997,"FIN","MNG",18,753,"distant",18.34,1724,32
2019,"FIN","MOZ",18,259,"distant",761.67,1725,34
2007,"FIN","MRT",18,256,"distant",3.77,1726,18
1996,"FIN","MUS",18,257,"distant",9.63,1727,22
2001,"FIN","MWI",18,253,"distant",36.5,1728,34
2016,"FIN","MYS",18,751,"distant",37.17,1729,19
1988,"FIN","NAM",18,275,"distant",199.5,1730,34
2019,"FIN","NER",18,260,"distant",13.96,1731,15
2012,"FIN","NGA",18,261,"distant",18.64,1732,31
2019,"FIN","NIC",18,364,"distant",310.58,1733,34
2013,"FIN","NPL",18,660,"distant",507.4,1734,34
2007,"FIN","PAK",18,665,"distant",101.07,1735,32
2000,"FIN","PAN",18,366,"distant",0.27,1736,11
2018,"FIN","PER",18,454,"distant",72.95,1737,34
2019,"FIN","PHL",18,755,"distant",42.21,1738,34
2012,"FIN","PLW",18,861,"distant",0.03,1739,1
1990,"FIN","PNG",18,862,"distant",1.72,1740,24
2001,"FIN","PRK",18,740,"distant",21.28,1741,23
2013,"FIN","PRY",18,451,"distant",1.89,1742,13
2013,"FIN","PSE",18,550,"distant",213.34,1743,28
1989,"FIN","RWA",18,266,"distant",23.38,1744,34
1990,"FIN","SAU",18,566,"distant",0.24,1745,5
2011,"FIN","SDN",18,278,"distant",231.59,1746,32
1988,"FIN","SEN",18,269,"distant",29.68,1747,34
2013,"FIN","SLB",18,866,"distant",0.48,1748,5
1993,"FIN","SLE",18,272,"distant",41.26,1749,32
2002,"FIN","SLV",18,342,"distant",6.17,1750,22
2002,"FIN","SOM",18,273,"distant",331.89,1751,34
2005,"FIN","SRB",18,63,"distant",186.49,1752,21
2013,"FIN","SSD",18,279,"distant",82.31,1753,10
2006,"FIN","STP",18,268,"distant",0.08,1754,1
2014,"FIN","SUR",18,457,"distant",0.35,1755,7
2017,"FIN","SWZ",18,280,"distant",5.07,1756,21
2002,"FIN","SYR",18,573,"distant",123.26,1757,28
2000,"FIN","TCD",18,232,"distant",37.65,1758,20
2017,"FIN","TGO",18,283,"distant",3.86,1759,17
2008,"FIN","THA",18,764,"distant",84.09,1760,34
2007,"FIN","TJK",18,615,"distant",28.39,1761,27
2015,"FIN","TKM",18,616,"distant",1.04,1762,16
2012,"FIN","TLS",18,765,"distant",22.66,1763,19
2006,"FIN","TUN",18,139,"distant",8.9,1764,26
1997,"FIN","TUR",18,55,"distant",81.93,1765,29
2013,"FIN","TUV",18,872,"distant",0.08,1766,1
2011,"FIN","TZA",18,282,"distant",956.24,1767,34
1990,"FIN","UGA",18,285,"distant",113.17,1768,34
1994,"FIN","UKR",18,85,"distant",79.46,1769,28
2012,"FIN","UZB",18,617,"distant",4.64,1770,19
2010,"FIN","VCT",18,384,"distant",0.19,1771,2
2013,"FIN","VEN",18,463,"distant",4.65,1772,21
1988,"FIN","VNM",18,769,"distant",459.25,1773,34
2019,"FIN","VUT",18,854,"distant",0.03,1774,2
2012,"FIN","YEM",18,580,"distant",65.36,1775,21
1995,"FIN","ZAF",18,218,"distant",154.13,1776,29
2019,"FIN","ZMB",18,288,"distant",488.38,1777,34
1996,"FIN","ZWE",18,265,"distant",97.72,1778,32
2004,"FRA","AFG",4,625,"distant",627.67,1779,34
2016,"FRA","AGO",4,225,"distant",360.59,1780,33
1991,"FRA","ALB",4,71,"distant",121.15,1781,31
1995,"FRA","ARE",4,576,"distant",30.86,1782,17
1991,"FRA","ARG",4,425,"distant",343.28,1783,33
2014,"FRA","ARM",4,610,"distant",355.66,1784,30
2001,"FRA","ATG",4,377,"distant",0.99,1785,18
1994,"FRA","AZE",4,611,"distant",342.51,1786,27
1993,"FRA","BDI",4,228,"distant",519.79,1787,34
2017,"FRA","BEN",4,236,"distant",1682.4,1788,34
1993,"FRA","BFA",4,287,"distant",2935.43,1789,34
1995,"FRA","BGD",4,666,"distant",745.33,1790,24
2016,"FRA","BIH",4,64,"distant",224.61,1791,27
2021,"FRA","BLR",4,86,"distant",68.76,1792,30
2001,"FRA","BLZ",4,352,"distant",0.57,1793,6
2019,"FRA","BOL",4,428,"distant",927.46,1794,34
2001,"FRA","BRA",4,431,"distant",2898.28,1795,32
2006,"FRA","BTN",4,630,"distant",2.55,1796,30
2001,"FRA","BWA",4,227,"distant",45.11,1797,34
2007,"FRA","CAF",4,231,"distant",1367.47,1798,34
2010,"FRA","CHN",4,730,"distant",3919.2,1799,31
1991,"FRA","CIV",4,247,"distant",9996.21,1800,34
2020,"FRA","CMR",4,229,"distant",6718.72,1801,34
2005,"FRA","COD",4,235,"distant",3562.91,1802,34
2001,"FRA","COG",4,234,"distant",4449.58,1803,34
1989,"FRA","COL",4,437,"distant",3019.87,1804,31
2005,"FRA","COM",4,233,"distant",672.17,1805,34
1991,"FRA","CPV",4,230,"distant",186.15,1806,34
2009,"FRA","CRI",4,336,"distant",325.5,1807,34
2007,"FRA","CUB",4,338,"distant",430.96,1808,34
1989,"FRA","CYP",4,30,"distant",14.59,1809,14
1998,"FRA","DJI",4,274,"distant",1400.35,1810,34
1991,"FRA","DMA",4,378,"distant",55.7,1811,19
2020,"FRA","DOM",4,340,"distant",1189.49,1812,32
1989,"FRA","DZA",4,130,"distant",4025.15,1813,34
2005,"FRA","ECU",4,440,"distant",1014.04,1814,32
2002,"FRA","EGY",4,142,"distant",5664.09,1815,34
2015,"FRA","ERI",4,271,"distant",37.65,1816,28
2016,"FRA","ETH",4,238,"distant",737.28,1817,34
1990,"FRA","FJI",4,832,"distant",42.72,1818,33
2003,"FRA","FSM",4,860,"distant",0.08,1819,6
1991,"FRA","GAB",4,239,"distant",2042.41,1820,31
2021,"FRA","GEO",4,612,"distant",786.2,1821,30
1989,"FRA","GHA",4,241,"distant",1033.55,1822,34
2018,"FRA","GIN",4,243,"distant",2053.12,1823,34
2007,"FRA","GMB",4,240,"distant",51.83,1824,33
2001,"FRA","GNB",4,244,"distant",159.76,1825,34
2020,"FRA","GNQ",4,245,"distant",187.81,1826,34
2020,"FRA","GRD",4,381,"distant",14.5,1827,20
1993,"FRA","GTM",4,347,"distant",110.57,1828,34
2018,"FRA","GUY",4,446,"distant",9.77,1829,31
2002,"FRA","HND",4,351,"distant",209.36,1830,34
1996,"FRA","HRV",4,62,"distant",44.63,1831,16
2012,"FRA","HTI",4,349,"distant",1208.91,1832,34
1991,"FRA","IDN",4,738,"distant",2516.89,1833,27
2011,"FRA","IND",4,645,"distant",1941.72,1834,21
1994,"FRA","IRN",4,540,"distant",360.68,1835,34
2003,"FRA","IRQ",4,543,"distant",3206.11,1836,34
1992,"FRA","ISR",4,546,"distant",117.21,1837,16
1992,"FRA","JAM",4,354,"distant",68.99,1838,14
2017,"FRA","JOR",4,549,"distant",1337.03,1839,32
2008,"FRA","KAZ",4,613,"distant",82.36,1840,30
1988,"FRA","KEN",4,248,"distant",1612.35,1841,34
2009,"FRA","KGZ",4,614,"distant",24.61,1842,30
2007,"FRA","KHM",4,728,"distant",1315.09,1843,34
2003,"FRA","KIR",4,836,"distant",0.18,1844,6
1993,"FRA","KOR",4,742,"distant",143.62,1845,17
1997,"FRA","KWT",4,552,"distant",24.96,1846,17
1991,"FRA","LAO",4,745,"distant",471.13,1847,34
1997,"FRA","LBN",4,555,"distant",1719.27,1848,32
1997,"FRA","LBR",4,251,"distant",299.58,1849,34
1990,"FRA","LBY",4,133,"distant",146.9,1850,34
2005,"FRA","LCA",4,383,"distant",58.75,1851,20
2013,"FRA","LKA",4,640,"distant",256.23,1852,27
2021,"FRA","LSO",4,249,"distant",56.09,1853,13
2013,"FRA","MAR",4,136,"distant",8655.99,1854,34
2021,"FRA","MDA",4,93,"distant",103.86,1855,28
1988,"FRA","MDG",4,252,"distant",3686.57,1856,34
1991,"FRA","MDV",4,655,"distant",23.94,1857,24
2020,"FRA","MEX",4,358,"distant",2675.93,1858,30
2007,"FRA","MHL",4,859,"distant",0.02,1859,2
2020,"FRA","MKD",4,66,"distant",74.43,1860,27
1991,"FRA","MLI",4,255,"distant",3019.89,1861,34
1995,"FRA","MLT",4,45,"distant",3.16,1862,16
1993,"FRA","MMR",4,635,"distant",697.19,1863,34
2009,"FRA","MNE",4,65,"distant",23.76,1864,9
2020,"FRA","MNG",4,753,"distant",108.16,1865,34
2016,"FRA","MOZ",4,259,"distant",1474.59,1866,34
2002,"FRA","MRT",4,256,"distant",1322.23,1867,33
2015,"FRA","MUS",4,257,"distant",1141.74,1868,30
2016,"FRA","MWI",4,253,"distant",76.8,1869,31
2015,"FRA","MYS",4,751,"distant",89.33,1870,21
1998,"FRA","NAM",4,275,"distant",174.99,1871,25
2013,"FRA","NER",4,260,"distant",2694.75,1872,34
2014,"FRA","NGA",4,261,"distant",4359.59,1873,34
2007,"FRA","NIC",4,364,"distant",227.36,1874,34
2018,"FRA","NPL",4,660,"distant",124.15,1875,19
2004,"FRA","NRU",4,845,"distant",0.02,1876,2
2010,"FRA","PAK",4,665,"distant",987.58,1877,32
1989,"FRA","PAN",4,366,"distant",53.62,1878,32
1996,"FRA","PER",4,454,"distant",529.35,1879,33
2001,"FRA","PHL",4,755,"distant",1317.17,1880,20
1999,"FRA","PLW",4,861,"distant",0.03,1881,1
1989,"FRA","PNG",4,862,"distant",8.9,1882,32
2011,"FRA","PRK",4,740,"distant",46.32,1883,28
2011,"FRA","PRY",4,451,"distant",101.09,1884,31
2018,"FRA","PSE",4,550,"distant",1154.7,1885,28
2002,"FRA","QAT",4,561,"distant",19.01,1886,17
1995,"FRA","RWA",4,266,"distant",493.47,1887,34
2000,"FRA","SAU",4,566,"distant",78.49,1888,20
2014,"FRA","SDN",4,278,"distant",282.88,1889,34
2001,"FRA","SEN",4,269,"distant",6952.12,1890,34
2011,"FRA","SLB",4,866,"distant",3.04,1891,16
2020,"FRA","SLE",4,272,"distant",108,1892,34
2013,"FRA","SLV",4,342,"distant",179.98,1893,34
2020,"FRA","SOM",4,273,"distant",558.46,1894,34
1996,"FRA","SRB",4,63,"distant",708.35,1895,26
2013,"FRA","SSD",4,279,"distant",25.61,1896,11
2003,"FRA","STP",4,268,"distant",144.49,1897,34
1994,"FRA","SUR",4,457,"distant",66.82,1898,32
2004,"FRA","SVN",4,61,"distant",9.72,1899,10
2019,"FRA","SWZ",4,280,"distant",4.49,1900,30
1996,"FRA","SYR",4,573,"distant",818.27,1901,34
2005,"FRA","TCD",4,232,"distant",2032.5,1902,34
2018,"FRA","TGO",4,283,"distant",1463.22,1903,34
1988,"FRA","THA",4,764,"distant",532.2,1904,23
2016,"FRA","TJK",4,615,"distant",43.52,1905,30
2009,"FRA","TKM",4,616,"distant",9.35,1906,27
2020,"FRA","TLS",4,765,"distant",6.3,1907,22
2013,"FRA","TON",4,870,"distant",4.04,1908,21
2007,"FRA","TUN",4,139,"distant",3606.83,1909,34
1994,"FRA","TUR",4,55,"distant",2564.03,1910,31
1996,"FRA","TUV",4,872,"distant",1.12,1911,10
1999,"FRA","TWN",4,732,"distant",71.9,1912,17
2002,"FRA","TZA",4,282,"distant",680.29,1913,34
2019,"FRA","UGA",4,285,"distant",460.39,1914,33
2002,"FRA","UKR",4,85,"distant",392.67,1915,30
2010,"FRA","UZB",4,617,"distant",490.77,1916,30
1993,"FRA","VCT",4,384,"distant",14.73,1917,21
2007,"FRA","VEN",4,463,"distant",213.63,1918,34
2018,"FRA","VNM",4,769,"distant",3145.84,1919,34
2011,"FRA","VUT",4,854,"distant",203.45,1920,34
2002,"FRA","WSM",4,880,"distant",3.11,1921,21
1998,"FRA","YEM",4,580,"distant",297.46,1922,34
2021,"FRA","ZAF",4,218,"distant",1552.42,1923,24
1991,"FRA","ZMB",4,288,"distant",458.12,1924,31
1993,"FRA","ZWE",4,265,"distant",183.1,1925,32
2012,"GBR","AFG",12,625,"distant",6016.38,1926,34
2018,"GBR","AGO",12,225,"distant",233.19,1927,34
2014,"GBR","ALB",12,71,"distant",91.35,1928,30
2003,"GBR","ARE",12,576,"distant",0.34,1929,6
1991,"GBR","ARG",12,425,"distant",47.57,1930,27
2017,"GBR","ARM",12,610,"distant",77.83,1931,29
2020,"GBR","ATG",12,377,"distant",24.61,1932,27
1998,"GBR","AZE",12,611,"distant",49.73,1933,29
1996,"GBR","BDI",12,228,"distant",203,1934,34
2003,"GBR","BEN",12,236,"distant",35.99,1935,21
2014,"GBR","BFA",12,287,"distant",34,1936,33
1989,"GBR","BGD",12,666,"distant",6272.02,1937,34
2009,"GBR","BIH",12,64,"distant",164.34,1938,26
2007,"GBR","BLR",12,86,"distant",26.15,1939,28
1990,"GBR","BLZ",12,352,"distant",127.48,1940,34
1990,"GBR","BOL",12,428,"distant",340.45,1941,32
2010,"GBR","BRA",12,431,"distant",664.93,1942,34
2020,"GBR","BTN",12,630,"distant",9.26,1943,20
2001,"GBR","BWA",12,227,"distant",132.52,1944,34
1994,"GBR","CAF",12,231,"distant",197,1945,29
1993,"GBR","CHN",12,730,"distant",2100.39,1946,32
2015,"GBR","CIV",12,247,"distant",179.87,1947,31
2000,"GBR","CMR",12,229,"distant",556.78,1948,34
2002,"GBR","COD",12,235,"distant",3932.47,1949,34
2004,"GBR","COG",12,234,"distant",117.67,1950,25
2007,"GBR","COL",12,437,"distant",532.98,1951,34
2011,"GBR","COM",12,233,"distant",1.28,1952,20
1996,"GBR","CPV",12,230,"distant",7.87,1953,29
2018,"GBR","CRI",12,336,"distant",107.7,1954,29
1991,"GBR","CUB",12,338,"distant",72.74,1955,29
1991,"GBR","CYP",12,30,"distant",11.82,1956,15
1990,"GBR","DJI",12,274,"distant",6.51,1957,19
2017,"GBR","DMA",12,378,"distant",63.26,1958,29
1989,"GBR","DOM",12,340,"distant",101.49,1959,30
1992,"GBR","DZA",12,130,"distant",94.35,1960,30
2013,"GBR","ECU",12,440,"distant",60.22,1961,28
1996,"GBR","EGY",12,142,"distant",571.6,1962,33
2005,"GBR","ERI",12,271,"distant",116.91,1963,29
2011,"GBR","ETH",12,238,"distant",6837.62,1964,34
2021,"GBR","FJI",12,832,"distant",33.6,1965,23
2019,"GBR","FSM",12,860,"distant",0.4,1966,4
1991,"GBR","GAB",12,239,"distant",1.19,1967,13
2016,"GBR","GEO",12,612,"distant",125.5,1968,30
2010,"GBR","GHA",12,241,"distant",3099.5,1969,34
2006,"GBR","GIN",12,243,"distant",38.64,1970,33
2008,"GBR","GMB",12,240,"distant",291.86,1971,34
2016,"GBR","GNB",12,244,"distant",2.22,1972,28
1988,"GBR","GNQ",12,245,"distant",0.33,1973,6
2000,"GBR","GRD",12,381,"distant",32.82,1974,27
1991,"GBR","GTM",12,347,"distant",137.81,1975,31
2018,"GBR","GUY",12,446,"distant",434.34,1976,34
1997,"GBR","HND",12,351,"distant",102.25,1977,33
2010,"GBR","HRV",12,62,"distant",22.3,1978,15
2019,"GBR","HTI",12,349,"distant",109.48,1979,28
2006,"GBR","IDN",12,738,"distant",1313.71,1980,33
2018,"GBR","IND",12,645,"distant",9122.81,1981,34
1990,"GBR","IRN",12,540,"distant",43.2,1982,29
1993,"GBR","IRQ",12,543,"distant",3703.39,1983,31
1988,"GBR","ISR",12,546,"distant",0.23,1984,11
2019,"GBR","JAM",12,354,"distant",270.11,1985,32
1996,"GBR","JOR",12,549,"distant",1146.52,1986,34
2006,"GBR","KAZ",12,613,"distant",82.72,1987,30
1995,"GBR","KEN",12,248,"distant",3520.56,1988,34
2020,"GBR","KGZ",12,614,"distant",164.29,1989,29
2001,"GBR","KHM",12,728,"distant",369.51,1990,34
2006,"GBR","KIR",12,836,"distant",19.11,1991,24
1995,"GBR","KOR",12,742,"distant",0.87,1992,4
2004,"GBR","LAO",12,745,"distant",32.77,1993,34
2007,"GBR","LBN",12,555,"distant",1116.67,1994,33
2018,"GBR","LBR",12,251,"distant",294.05,1995,34
2007,"GBR","LBY",12,133,"distant",236.72,1996,15
2005,"GBR","LCA",12,383,"distant",27.74,1997,26
2014,"GBR","LKA",12,640,"distant",455.32,1998,33
1995,"GBR","LSO",12,249,"distant",197.17,1999,34
1988,"GBR","MAR",12,136,"distant",151.59,2000,30
2012,"GBR","MDA",12,93,"distant",76.26,2001,29
2000,"GBR","MDG",12,252,"distant",102.06,2002,32
2011,"GBR","MDV",12,655,"distant",21.72,2003,32
1991,"GBR","MEX",12,358,"distant",287.08,2004,30
2011,"GBR","MHL",12,859,"distant",0.52,2005,5
1997,"GBR","MKD",12,66,"distant",91.48,2006,27
1999,"GBR","MLI",12,255,"distant",99.12,2007,31
1994,"GBR","MLT",12,45,"distant",4.3,2008,11
1998,"GBR","MMR",12,635,"distant",1625.65,2009,34
2019,"GBR","MNE",12,65,"distant",18.87,2010,15
1994,"GBR","MNG",12,753,"distant",33.57,2011,31
2020,"GBR","MOZ",12,259,"distant",2790.12,2012,34
2002,"GBR","MRT",12,256,"distant",34.87,2013,29
2015,"GBR","MUS",12,257,"distant",69.63,2014,31
2019,"GBR","MWI",12,253,"distant",3185.97,2015,34
1990,"GBR","MYS",12,751,"distant",302.52,2016,26
2007,"GBR","NAM",12,275,"distant",95.11,2017,33
1997,"GBR","NER",12,260,"distant",60.95,2018,31
2005,"GBR","NGA",12,261,"distant",10640.24,2019,34
2002,"GBR","NIC",12,364,"distant",97.23,2020,33
2016,"GBR","NPL",12,660,"distant",2434.77,2021,34
2010,"GBR","NRU",12,845,"distant",0.03,2022,2
2001,"GBR","PAK",12,665,"distant",6650.47,2023,34
2021,"GBR","PAN",12,366,"distant",26.8,2024,32
1997,"GBR","PER",12,454,"distant",253.68,2025,32
2014,"GBR","PHL",12,755,"distant",393.87,2026,32
2008,"GBR","PLW",12,861,"distant",0.12,2027,2
1994,"GBR","PNG",12,862,"distant",51.57,2028,20
2008,"GBR","PRK",12,740,"distant",18.8,2029,24
1992,"GBR","PRY",12,451,"distant",10.21,2030,24
2015,"GBR","PSE",12,550,"distant",1427.29,2031,29
2002,"GBR","QAT",12,561,"distant",0.12,2032,1
2012,"GBR","RWA",12,266,"distant",1970.75,2033,34
2007,"GBR","SAU",12,566,"distant",0.76,2034,1
2021,"GBR","SDN",12,278,"distant",2944.67,2035,34
2011,"GBR","SEN",12,269,"distant",98.24,2036,33
1988,"GBR","SLB",12,866,"distant",62.86,2037,24
1990,"GBR","SLE",12,272,"distant",2616.39,2038,34
2019,"GBR","SLV",12,342,"distant",42.06,2039,31
1990,"GBR","SOM",12,273,"distant",2711.06,2040,34
2003,"GBR","SRB",12,63,"distant",891.13,2041,26
2018,"GBR","SSD",12,279,"distant",2293.51,2042,11
1988,"GBR","STP",12,268,"distant",0.72,2043,10
1988,"GBR","SUR",12,457,"distant",0.37,2044,13
2002,"GBR","SVN",12,61,"distant",5.85,2045,7
2007,"GBR","SWZ",12,280,"distant",61.61,2046,26
2021,"GBR","SYR",12,573,"distant",2722.16,2047,30
2003,"GBR","TCD",12,232,"distant",55.58,2048,28
2001,"GBR","TGO",12,283,"distant",39.93,2049,26
2004,"GBR","THA",12,764,"distant",196.07,2050,27
1999,"GBR","TJK",12,615,"distant",177.93,2051,29
2019,"GBR","TKM",12,616,"distant",9.98,2052,27
2005,"GBR","TLS",12,765,"distant",66.45,2053,23
2021,"GBR","TON",12,870,"distant",2.4,2054,20
1992,"GBR","TUN",12,139,"distant",186.8,2055,31
1994,"GBR","TUR",12,55,"distant",717.33,2056,24
1991,"GBR","TUV",12,872,"distant",14.11,2057,16
2002,"GBR","TWN",12,732,"distant",0.13,2058,2
1997,"GBR","TZA",12,282,"distant",5498.3,2059,34
2016,"GBR","UGA",12,285,"distant",3709.87,2060,34
1994,"GBR","UKR",12,85,"distant",466.09,2061,30
2000,"GBR","UZB",12,617,"distant",46.94,2062,30
2010,"GBR","VCT",12,384,"distant",18.12,2063,28
2020,"GBR","VEN",12,463,"distant",64.93,2064,33
2009,"GBR","VNM",12,769,"distant",1071.08,2065,32
2021,"GBR","VUT",12,854,"distant",62.95,2066,24
1991,"GBR","WSM",12,880,"distant",5.73,2067,16
1991,"GBR","YEM",12,580,"distant",2281.6,2068,34
1999,"GBR","ZAF",12,218,"distant",1343.88,2069,26
1991,"GBR","ZMB",12,288,"distant",2628.48,2070,34
2005,"GBR","ZWE",12,265,"distant",2591.44,2071,34
2002,"GRC","AFG",40,625,"distant",104.99,2072,18
2005,"GRC","AGO",40,225,"distant",0.77,2073,12
1997,"GRC","ALB",40,71,"adjacent",560.46,2074,25
2008,"GRC","ARG",40,425,"distant",4.14,2075,18
2011,"GRC","ARM",40,610,"distant",43.62,2076,25
2005,"GRC","ATG",40,377,"distant",0.51,2077,10
2013,"GRC","AZE",40,611,"distant",3.58,2078,20
2001,"GRC","BDI",40,228,"distant",1.27,2079,15
2002,"GRC","BEN",40,236,"distant",0.6,2080,8
2007,"GRC","BFA",40,287,"distant",0.5,2081,7
2000,"GRC","BGD",40,666,"distant",2.43,2082,16
2010,"GRC","BIH",40,64,"distant",113.89,2083,25
2005,"GRC","BLR",40,86,"distant",2.81,2084,18
2007,"GRC","BLZ",40,352,"distant",0.05,2085,2
2009,"GRC","BOL",40,428,"distant",0.06,2086,6
2002,"GRC","BRA",40,431,"distant",5.45,2087,19
2007,"GRC","BTN",40,630,"distant",0.04,2088,1
2008,"GRC","BWA",40,227,"distant",0.09,2089,2
2017,"GRC","CAF",40,231,"distant",0.46,2090,12
2005,"GRC","CHN",40,730,"distant",13,2091,23
2012,"GRC","CIV",40,247,"distant",3.01,2092,20
2007,"GRC","CMR",40,229,"distant",2.91,2093,20
2007,"GRC","COD",40,235,"distant",14.02,2094,25
2001,"GRC","COG",40,234,"distant",6.18,2095,23
2008,"GRC","COL",40,437,"distant",0.75,2096,15
2006,"GRC","COM",40,233,"distant",0.06,2097,3
2007,"GRC","CPV",40,230,"distant",0.11,2098,7
2008,"GRC","CRI",40,336,"distant",0.12,2099,8
1997,"GRC","CUB",40,338,"distant",1.05,2100,19
2003,"GRC","CYP",40,30,"adjacent",5.05,2101,9
2014,"GRC","DJI",40,274,"distant",1.18,2102,10
2007,"GRC","DMA",40,378,"distant",0.07,2103,3
2008,"GRC","DOM",40,340,"distant",0.1,2104,5
2000,"GRC","DZA",40,130,"distant",2.04,2105,21
1997,"GRC","ECU",40,440,"distant",0.11,2106,2
2011,"GRC","EGY",40,142,"adjacent",75.35,2107,26
2005,"GRC","ERI",40,271,"distant",5.24,2108,12
2000,"GRC","ETH",40,238,"distant",21.56,2109,25
2007,"GRC","FJI",40,832,"distant",0.13,2110,3
2007,"GRC","FSM",40,860,"distant",0.06,2111,3
2021,"GRC","GAB",40,239,"distant",0.35,2112,2
2002,"GRC","GEO",40,612,"distant",42.23,2113,25
2018,"GRC","GHA",40,241,"distant",2.2,2114,15
2014,"GRC","GIN",40,243,"distant",0.04,2115,4
2014,"GRC","GMB",40,240,"distant",0.28,2116,12
2008,"GRC","GNB",40,244,"distant",0.17,2117,9
2013,"GRC","GNQ",40,245,"distant",0.11,2118,11
2007,"GRC","GRD",40,381,"distant",0.15,2119,3
2009,"GRC","GTM",40,347,"distant",0.14,2120,3
2003,"GRC","GUY",40,446,"distant",0.08,2121,3
2007,"GRC","HND",40,351,"distant",0.22,2122,8
2010,"GRC","HRV",40,62,"distant",2.12,2123,14
2012,"GRC","HTI",40,349,"distant",1.46,2124,9
2007,"GRC","IDN",40,738,"distant",5.94,2125,13
2011,"GRC","IND",40,645,"distant",2.8,2126,20
2019,"GRC","IRN",40,540,"distant",12,2127,24
2006,"GRC","IRQ",40,543,"distant",25.47,2128,23
1996,"GRC","ISR",40,546,"distant",1.73,2129,9
2005,"GRC","JAM",40,354,"distant",0.07,2130,3
2015,"GRC","JOR",40,549,"distant",29.6,2131,25
2009,"GRC","KAZ",40,613,"distant",3.83,2132,20
2012,"GRC","KEN",40,248,"distant",9.23,2133,25
2012,"GRC","KGZ",40,614,"distant",0.85,2134,12
2007,"GRC","KHM",40,728,"distant",0.11,2135,6
2006,"GRC","KIR",40,836,"distant",0.07,2136,3
1998,"GRC","KOR",40,742,"distant",0.26,2137,5
2008,"GRC","LAO",40,745,"distant",2.06,2138,2
2000,"GRC","LBN",40,555,"distant",42.58,2139,25
2011,"GRC","LBR",40,251,"distant",0.57,2140,9
2006,"GRC","LBY",40,133,"adjacent",7.17,2141,19
2006,"GRC","LCA",40,383,"distant",0.05,2142,2
2006,"GRC","LKA",40,640,"distant",13.34,2143,13
